"code","quest","markerKey","index","objective","type","optional","stringName","english","czech","displayNodes","paths"
"M42","pogrom","pogrom","4","jdi_za_samuelem","Progress","False","pogrom_jdi_za_samem_99dq","Follow Samuel.","Jdi za Samuelem.","1","hibernace.k_matce_a_s_matkou.cesta_k_matce_a_dej_na_ulici.objectiveVisual32"
"M42","pogrom","pogrom","5","dojdi_za_samuelovou_matkou","Progress","False","pogrom_jdi_za_samem_k_mat_ZnG0","Go to Samuel's mother.","Dojdi za Samuelovou matkou.","1","hibernace.k_matce_a_s_matkou.cesta_k_matce_a_dej_na_ulici.objectiveVisual2"
"M42","pogrom","pogrom","6","utecte_pres_dvorky","Progress","False","pogrom_utec_zadem_2M4k","Escape through the backyards!","Utečte přes dvorky!","1","hibernace.k_matce_a_s_matkou.utek_od_matky_zadem.objectiveVisual2"
"M42","pogrom","pogrom","7","pobij_strelce_na_hradbach","Progress","False","pogrom_zabij_vsech_na_hra_4Vfb","Kill the shooters on the ramparts!","Pobij střelce na hradbách!","1","hibernace.k_matce_a_s_matkou.utek_od_matky_zadem.objectiveVisual12"
"M42","pogrom","pogrom","8","probij_se_domem","ProgressUpdated","False","pogrom_probij_se_domem_oc0R","Fight your way through the house!","Probij se domem!","1","hibernace.k_matce_a_s_matkou.utek_pres_dum.objectiveVisual3"
"M42","pogrom","pogrom","9","vydrz_napor_pred_synagogou","Progress","False","pogrom_vydrz_napor_pred_s_Xfj6","Withstand the onslaught outside the synagogue!","Vydrž nápor před synagogou!","1","hibernace.synagoga_a_jine_hity.objectiveVisual2"
"M42","pogrom","pogrom","10","rozluc_se_se_sarou_a_odjed_certovky","LouceniSeSarou","False","pogrom_rozluc_se_se_sarou_iuJK","Talk to Sara about Martin the blacksmith.","Promluv si se Sárou o kováři Martinovi.","1","hibernace.konec_questu.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","0","talkToZizkaStart","ProgressAbortable","False","zikmunduv_talktozizkastart_pelN","Consult with Zizka on the next steps to take.","Poraď se se Žižkou, co dál.","1","hib.zacatek_na_certovce.objectiveVisual5"
"M44a","zikmunduvTabor","zikmunduvtabor","1","finishMagnificentSevenParteDeux","Progress","False","zikmunduv_finishmagnifice_91jt","Find Dry Devil's old gang.","Sežeň Čertovu starou bandu.","1","hib.zacatek_na_certovce.objectiveVisual6"
"M44a","zikmunduvTabor","zikmunduvtabor","2","waitForSamsReturnAfterM38","Progress","False","zikmunduv_waitforsamsretu_kc21","Wait till Samuel gets back from Kolin.","Počkej až se Samuel vrátí z Kolína.","1","hib.zacatek_na_certovce.objectiveVisual7"
"M44a","zikmunduvTabor","zikmunduvtabor","3","finishBothPrerequisities","Progress","False","zikmunduv_finishbothprere_zDG3","Wait till Samuel gets back from Kolin and find Dry Devil's old gang.","Počkej, až se Samuel vrátí z Kolína a sežeň Čertovu starou bandu.","0",""
"M44a","zikmunduvTabor","zikmunduvtabor","4","meet_catherine","MeetKatherineProgress","False","zikmunduv_meet_catherine_wt6o","Meet up with Katherine in the camp.","Setkej se s Kateřinou v táboře.","1","hib.faze_katerina.katerina_a_lazne.objectiveVisual5"
"M44a","zikmunduvTabor","zikmunduvtabor","5","get_recruited","Progress","False","pomstazar_nech_se_naverbo_QCq4","Get enlisted.","Nech se naverbovat.","1","hib.verbung_u_desatnika.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","6","bring_deserters_report","Progress","False","zikmunduv_new_dones_hlase_X0Rt","Take the lost document to the commander.","Přines ztracenou listinu veliteli.","1","hib.musa_a_dezerteri.objectiveVisual4"
"M44a","zikmunduvTabor","zikmunduvtabor","7","investigate_stabbing","ProgressUpdatable","False","zikmunduv_prohledej_misto_21Yf","Search the spot where Chertan was stabbed.","Prohledej místo Cherthanova pobodání.","1","hib.chlastacka__vrazda.vysetrovani_pobodani.objectiveVisual11"
"M44a","zikmunduvTabor","zikmunduvtabor","8","investigate_murder","VysetriVrazduM44a","False","pomstazar_vysetri_vrazdu_ErPM","Investigate the murder.","Vyšetři vraždu.","1","hib.vysetrovani.objectiveVisual10"
"M44a","zikmunduvTabor","zikmunduvtabor","9","musaDlg_investigationStart","ProgressAbortable","False","zikmunduv_musadlg_investi_zM6C","Talk to Musa.","Promluv s Musou.","1","hib.vysetrovani.faze_1.poisonInfo.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","10","investigateBody","ProgressUpdatedAbortable","False","pomstazar_ohledej_chertha_TwtX","Examine Chertan's corpse.","Prozkoumej Cherthanovu mrtvolu.","1","hib.vysetrovani.faze_1.poisonInfo.objectiveVisual5"
"M44a","zikmunduvTabor","zikmunduvtabor","11","musaDlg_afterBookReadAndBodyInspected","ProgressAbortable","False","pomstazar_vrat_se_za_musou_9sYC","Go back to Musa.","Vrať se za Musou.","1","hib.vysetrovani.faze_1.poisonInfo.objectiveVisual2_1"
"M44a","zikmunduvTabor","zikmunduvtabor","12","findIngredientsStepan","ProgressAbortable","False","zikmunduv_prohledej_desat_dssP","Search Stephen Crow's tent.","Prohledej stan Štěpána Vrány.","1","hib.vysetrovani.faze_2.desatnik__dukazy_a_obvineni.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","13","findIngredientsGrozav","ProgressAbortable","False","zikmunduv_prohledej_groza_5OHT","Search Grozav's tent.","Prohledej Grozavův stan.","1","hib.vysetrovani.faze_2.grozav__dukazy.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","14","plant_evidence","ProgressAbortable","True","zikmunduv_plant_proof_eMUe","Plant fake evidence in Grozav's tent.","Podstrč do Grozavova stanu falešné důkazy.","1","hib.vysetrovani.faze_2.grozav__dukazy.falsovani_dukazu.objectiveVisual3"
"M44a","zikmunduvTabor","zikmunduvtabor","15","odjed_s_katzem_z_tabor","Progress","False","pomstazar_promluv_si_s_ve_uZkX","Leave the camp with Katz.","Odjeď s Katzem z tábora.","1","hib.odjezd_a_prepadeni.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","16","pobij_prazany","Progress","False","pomstazar_pobij_prazany_qicz","Kill the Praguers.","Pobij Pražany.","1","hib.odjezd_a_prepadeni.boj.objectiveVisual1"
"M44a","zikmunduvTabor","zikmunduvtabor","17","report_to_zizka","ProgressUpdatable","False","pomstazar_promluv_si_se_z_M1fi","Talk to Zizka.","Promluv si se Žižkou.","1","hib.odjezd_a_prepadeni.po_boji.objectiveVisual9"
"M44a","zikmunduvTabor","zikmunduvtabor","18","najdi_vraha","Progress","False","pomstazar_najdi_vraha_RU7n","Find the murderer.","Najdi vraha.","0",""
"M44a","zikmunduvTabor","zikmunduvtabor","19","najdi_ztracene_vojaky","DefectorsCampSearch","False","zikmunduv_dezerteri__najd_uunX","Find the lost soldiers.","Najdi ztracené vojáky.","1","hib.musa_a_dezerteri.hledani_dezerteru_.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","20","promluv_si_s_musou","ProgressAbortable","True","zikmunduv_dezerteri__prom_oo1o","Talk to Musa.","Promluv si s Musou.","1","hib.musa_a_dezerteri.rozhovor_s_musou_a_leceni_.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","21","pomoz_ranenemu_myskovi","DefectorsHealing","True","zikmunduv_dezerteri__pomo_0ORN","Help the wounded Myshek.","Pomoz raněnému Myškovi.","1","hib.musa_a_dezerteri.rozhovor_s_musou_a_leceni_.leceni.objectiveVisual2"
"M44a","zikmunduvTabor","zikmunduvtabor","22","postarej_se_o_ztracene_vojaky","ProgressFailable","True","zikmunduv_dezerteri__post_g1ve","Deal with the lost soldiers.","Postarej se o ztracené vojáky.","1","hib.musa_a_dezerteri.hledani_dezerteru_.objectiveVisual12"
"M44a","zikmunduvTabor","zikmunduvtabor","23","najdi_ztracenou_listinu","ProgressFailable","False","zikmunduv_dezerteri__najd_Y5Z5","Find the lost charter.","Najdi ztracenou listinu.","1","hib.musa_a_dezerteri.hledani_dezerteru_.objectiveVisual11"
"M44a","zikmunduvTabor","zikmunduvtabor","24","prohledej_musuv_stan","ProgressAbortable","False","zikmunduv_prohledej_musuv_rzqg","Search Musa's tent.","Prohledej Musův stan.","1","hib.vysetrovani.faze_2.musa.objectiveVisual1"
"M44a","zikmunduvTabor","zikmunduvtabor","25","prohledej_stan_vojtecha_a_radovana","ProgressAbortable","False","zikmunduv_prohledej_stan__Ci2K","Search the tent of Adalbert and Radovan.","Prohledej stan Vojtěcha a Radovana.","1","hib.vysetrovani.faze_2.strazni_z_veze.objectiveVisual1"
"M44a","zikmunduvTabor","zikmunduvtabor","26","precti_si_knihu_jedu","ProgressUpdatedAbortable","False","zikmunduv_precti_si_albik_YW8k","Read the book of poisons.","Přečti si knihu jedů.","1","hib.vysetrovani.faze_1.poisonInfo.precteni_knihy_jedu.objectiveVisual17"
"M44a","zikmunduvTabor","zikmunduvtabor","27","zabij_stepana","ProgressAbortable","False","zikmunduv_zabij_stepana_Iw7B","Kill Stephen Crow.","Zabij Štěpána Vránu.","1","hib.vysetrovani.faze_2.boj_s_bojs.objectiveVisual14"
"M44a","zikmunduvTabor","zikmunduvtabor","28","zabij_grozava","ProgressAbortable","False","zikmunduv_zabij_grozava_5uT5","Kill Grozav.","Zabij Grozava.","1","hib.vysetrovani.faze_2.boj_s_bojs.objectiveVisual15"
"M44a","zikmunduvTabor","zikmunduvtabor","29","pozadej_katerinu_o_pomoc_se_straznym","ProgressAbortable","True","zikmunduv_pozadej_katerin_jbZZ","Ask Katherine for help with the guard.","Požádej kateřinu o pomoc se strážným.","1","hib.vysetrovani.faze_1.poisonInfo.odlakani_musovy_straze.katerina_odlakava_strazneho.objectiveVisual3"
"M44a","zikmunduvTabor","zikmunduvtabor","30","rekni_katerine_o_odjezdu_prazanu","Progress","False","zikmunduv_rekni_katerine__Rtlt","Tell Katherine that the Praguers are moving out.","Řekni Kateřině o odjezdu Pražanů.","1","hib.odjezd_a_prepadeni.objectiveVisual5"
"M44a","zikmunduvTabor","zikmunduvtabor","31","promluv_si_s_katzem","Progress","False","zikmunduv_promluv_si_s_ka_l5eE","Talk to Katz.","Promluv si s Katzem.","0",""
"M44a","zikmunduvTabor","zikmunduvtabor","32","priprav_se_hajit_musu_pred_soudem","TrialWaiting","False","zikmunduv_cekame_na_stibo_sKpr","Prepare to defend Musa at the trial.","Připrav se hájit Musu před soudem.","1","hib.vysetrovani.casovy_limit_na_vysetreni_vrazdy.objectiveVisual5"
"M44b","utokNaMalesov","utok_na_malesov","0","priprav_se_do_boje","Progress","False","utoknamal_priprav_se_do_b_rgZ1","Prepare for battle.","Připrav se do boje","1","hibernovana_cast.certovka.objectiveVisual15"
"M44b","utokNaMalesov","utok_na_malesov","1","prijd_na_vecerni_poradu","Progress","False","utok_na_m_priprav_se_a_ve_3CeS","Come to the evening meeting.","Přijď na večerní poradu","1","hibernovana_cast.certovka.objectiveVisual7"
"M44b","utokNaMalesov","utok_na_malesov","2","promluv_si_s_certem","Progress","False","utok_na_m_zapal_vesnici_82oZ","Speak with the Devil.","Promluv si s Čertem","1","hibernovana_cast.ves_malesov.objectiveVisual9"
"M44b","utokNaMalesov","utok_na_malesov","3","poraz_certa","ProgressFailable","False","utok_na_m_poraz_certa_xFTN","Defeat the Devil.","Poraz Čerta","1","hibernovana_cast.ves_malesov.objectiveVisual1"
"M44b","utokNaMalesov","utok_na_malesov","4","zazen_vesnicany_na_utek","Progress","False","utoknamal_ovladni_vesnici_jle6","Get the villagers to flee.","Zažeň vesničany na útěk","1","hibernovana_cast.krvava_noc_v_malesove.utok_na_vesnici.objectiveVisual5"
"M44b","utokNaMalesov","utok_na_malesov","5","promluv_s_zizkou","Progress","False","utok_na_m_promluv_s_zizkou_WQqM","Speak with Zizka.","Promluv s Žižkou","1","hibernovana_cast.krvava_noc_v_malesove.pred_prepadem.objectiveVisual4"
"M44b","utokNaMalesov","utok_na_malesov","6","vyckej_na_rozkaz","ProgressFailable","False","utok_na_m_vyckej_na_rozkaz_VeU2","Wait for orders!","Vyčkej na rozkaz!","1","hibernovana_cast.krvava_noc_v_malesove.protiutok_a_prepad_ve_vesnici.objectiveVisual5"
"M44b","utokNaMalesov","utok_na_malesov","7","utok","Progress","False","utok_na_m_utok_EeJr","Attack!","Útok!","1","hibernovana_cast.krvava_noc_v_malesove.protiutok_a_prepad_ve_vesnici.objectiveVisual7"
"M44b","utokNaMalesov","utok_na_malesov","8","ziskej_od_zizky_rozkazy","Progress","False","utok_na_m_jdi_za_zizkou_gLKD","Get orders from Zizka.","Získej od Žižky rozkazy","1","hibernovana_cast.krvava_noc_v_malesove.po_prepadu.objectiveVisual1"
"M44b","utokNaMalesov","utok_na_malesov","9","prelez_hradbu","StealthMalesov","False","utoknamal_prelez_hradbu_hhvr","Climb over the wall.","Přelez hradbu","1","hibernovana_cast.tvrz.vnejsek.stealth_mise_na_hrad.objectiveVisual49"
"M44b","utokNaMalesov","utok_na_malesov","10","otevri_prvni_branu","Progress","False","utoknamal_otevri_prvni_br_SYBn","Open the first gate.","Otevři první bránu","1","hibernovana_cast.tvrz.vnejsek.stealth_mise_na_hrad.objectiveVisual48"
"M44b","utokNaMalesov","utok_na_malesov","11","vydrz_do_prichodu_posil","Progress","False","utok_na_m_vydrz_do_pricho_OVpJ","Hang on until reinforcements arrive!","Vydrž do příchodu posil!","1","hibernovana_cast.tvrz.vnejsek.intermezzo_na_predhradi.objectiveVisual6"
"M44b","utokNaMalesov","utok_na_malesov","12","poraz_nepratele_na_predhradi","Progress","False","utoknamal_poraz_nepratele_nNIE","Defeat the enemies in the outer bailey.","Poraz nepřátele na předhradí","1","hibernovana_cast.tvrz.vnejsek.intermezzo_na_predhradi.objectiveVisual38"
"M44b","utokNaMalesov","utok_na_malesov","13","kryj_pratele_palbou","Progress","False","utok_na_m_vyckej_na_prulom_931a","Engage in covering fire for your friends.","Kryj přátele palbou","1","hibernovana_cast.tvrz.vnejsek.intermezzo_na_predhradi.objectiveVisual3"
"M44b","utokNaMalesov","utok_na_malesov","14","jdi_do_utoku","Progress","False","utok_na_m_jdi_do_utoku_M5f5","Attack!","Jdi do útoku!","1","hibernovana_cast.tvrz.finalni_boj_o_hrad.boj_na_vnitrnim_nadvori.objectiveVisual2"
"M44b","utokNaMalesov","utok_na_malesov","15","promluv_si_s_ptackem_a_zizkou","Progress","False","utok_na_m_promluv_si_s_pt_LtTS","Speak with Capon and Zizka.","Promluv si s Ptáčkem a Žižkou","1","hibernovana_cast.tvrz.finalni_boj_o_hrad.vyjednavani_s_bergovem.objectiveVisual4"
"M44b","utokNaMalesov","utok_na_malesov","16","poraz_bergova_ve_vezi","Progress","False","utoknamal_jdi_do_veze_Zj2W","Defeat von Bergow in the tower.","Poraz Bergova ve věži","1","hibernovana_cast.tvrz.finalni_boj_o_hrad.boj_ve_vezi_optional.objectiveVisual2"
"M44b","utokNaMalesov","utok_na_malesov","17","pomoz_zajmout_bergova","Progress","False","utok_na_m_pomoz_zajmout_b_gI5h","Help capture von Bergow.","Pomoz zajmout Bergova","1","hibernovana_cast.v_prubehu_utoku.objectiveVisual3"
"M45","papezskyLegat","papezskylegat","0","zucastni_se_vychlechu_oty_z_bergova","GoToBergowCouncil","False","papezskyl_promluv_si_s_pe_6MHv","Ride to Suchdol to join the others.","Jeď na Suchdol za ostatními.","1","suchdol.objectiveVisual1"
"M45","papezskyLegat","papezskylegat","1","doprovod_pani_rozu_do_ruthardky","TravelToKH","False","papezskyl_doprovod_pani_r_Lv4C","Escort Lady Rosa to Ruthard Palace.","Doprovoď paní Rózu do Ruthardky.","1","odjezd_do_ruthardky.objectiveVisual5"
"M45","papezskyLegat","papezskylegat","2","prenes_rozu_pres_zaplaveny_usek_chodby","CarryRozaAcrossWater","False","papezskyl_prenes_rozu_pre_TvCm","Carry Rosa over the flooded section of the passageway.","Přenes Rózu přes zaplavený úsek chodby.","1","dobyvani_ruthardky.jindra_prenasi_rozu_pres_vodu.objectiveVisual8"
"M45","papezskyLegat","papezskylegat","3","zbav_se_pobudu_na_ruthardce","GetRidOfDregsInRuthardka","False","papezskyl_zbav_se_pobudu__k4CM","Get rid of the lowlifes in Ruthard Palace.","Zbav se pobudů na Ruthardce.","1","dobyvani_ruthardky.zbavovani_se_pobudu.objectiveVisual4"
"M45","papezskyLegat","papezskylegat","4","rekni_roze_ze_je_vzduch_cisty","GetBackToRoza","False","papezskyl_vrat_se_za_rozou_I91X","Tell Rosa the coast is clear.","Řekni Róze, že je vzduch čistý.","1","dobyvani_ruthardky.objectiveVisual19"
"M45","papezskyLegat","papezskylegat","5","bez_se_vyspat","Progress","False","papezskyl_bez_se_vyspat_jPuu","Go and get some sleep.","Běž se vyspat.","1","dobyvani_ruthardky.jidnra_jde_spat_sam.objectiveVisual51"
"M45","papezskyLegat","papezskylegat","6","promluv_si_s_zizkou","Progress","False","papezskyl_promluv_si_s_zi_O55P","Talk to Zizka.","Promluv si s Žižkou.","1","vavakuv_klic.rano_na_ruthardce.objectiveVisual3"
"M45","papezskyLegat","papezskylegat","7","zajicsti_vavakovu_pomoc","BlackmailVavak","False","papezskyl_objective4_E6qx","Get Vavak's help with the silver theft.","Zajisti Vavákovu pomoc s krádeží stříbra.","1","vavakuv_klic.objectiveVisual71"
"M45","papezskyLegat","papezskylegat","8","ziskej_klic","GetKey","False","papezskyl_objective2_jGr5","Get the key to the royal treasury.","Získej klíč od královské pokladnice.","1","vavakuv_klic.objectiveVisual70"
"M45","papezskyLegat","papezskylegat","9","vrat_se_s_klicem_za_zizkou","Progress","False","papezskyl_vrat_se_za_zizk_Xslw","Go back to Zizka with the key.","Vrať se s klíčem za Žižkou.","1","pruzkum_sklepeni.v_ruthardce.objectiveVisual2"
"M45","papezskyLegat","papezskylegat","10","zabij_kristiana","Progress","False","papezskyl_zabij_kristiana_ZSs5","Kill Christian.","Zabij Kristiána.","1","vavakuv_klic.skirmish.objectiveVisual32"
"M45","papezskyLegat","papezskylegat","11","vyptej_se_rozy_na_podzemni_chodby","Progress","False","papezskyl_vyptej_se_rozy__NoSD","Ask Rosa about the underground passageways.","Vyptej se Rózy na podzemní chodby.","1","pruzkum_sklepeni.v_ruthardce.objectiveVisual16"
"M45","papezskyLegat","papezskylegat","12","prozkoumej_se_samuelem_podzemni_cestu","SearchTunnelsWithSamuel","False","papezskyl_prozkoumej_se_s_i34P","Explore the underground passage with Samuel.","Prozkoumej se Samuelem podzemní cestu.","1","pruzkum_sklepeni.objectiveVisual6"
"M45","papezskyLegat","papezskylegat","13","zbav_se_vykradacu_ve_sklepe","GraveLootersInTunnel","True","papezskyl_zbav_se_vykrada_uXps","Get rid of the looters in the crypt.","Zbav se vykradačů ve sklepě.","1","pruzkum_sklepeni.v_podzemi.vykradaci_hrobu.objectiveVisual22"
"M45","papezskyLegat","papezskylegat","14","ohlas_se_zizkovi","Progress","False","papezskyl_ohlas_se_zizkovi_rQKk","Report to Zizka.","Ohlas se Žižkovi.","1","priprava_na_prepad.objectiveVisual8"
"M45","papezskyLegat","papezskylegat","15","priprav_se_na_cestu_do_lorce","GoToSeePapalLegate","False","papezskyl_jed_do_lorece_z_S8Ms","Get ready to go to Loretz.","Připrav se na cestu do Lorce.","1","priprava_na_prepad.legat_objective.objectiveVisual2"
"M45","papezskyLegat","papezskylegat","16","nenech_kardinala_utect","CatchLegate","False","papezskyl_nenech_kardinal_4tkK","Don't let the Cardinal flee!","Nenech kardinála utéct!","1","honicka_na_konich.objectiveVisual24"
"M45","papezskyLegat","papezskylegat","17","vrat_se_do_ruthardky","Progress","False","papezskyl_vrat_se_do_ruth_MR8h","Return to Ruthard Palace.","Vrať se do Ruthardky.","1","italstina_pro_zacatecniky.navrat_do_ruthardky.objectiveVisual11"
"M45","papezskyLegat","papezskylegat","18","promluv_si_s_zizkou_co_dal","Progress","False","papezskyl_promluv_si_s_zi_Hso8","Talk to Zizka about what's next.","Promluv si s Žižkou, co dál.","1","italstina_pro_zacatecniky.objectiveVisual68"
"M45","papezskyLegat","papezskylegat","19","vyzvedni_si_od_pani_rozy_vlassky_odev","GetRobesFromRoza","False","papezskyl_vyzvedni_si_od__Xv9a","Pick up Italian clothes from Lady Rosa.","Vyzvedni si od paní Rózy vlašský oděv.","1","italstina_pro_zacatecniky.objectiveVisual26"
"M45","papezskyLegat","papezskylegat","20","nauc_se_zaklady_vlastiny_od_brabanta","LearnItalianFromBrabant","False","papezskyl_nauc_se_zaklady_YJB0","Learn basics of Italian from Brabant.","Nauč se základy vlaštiny od Brabanta.","1","italstina_pro_zacatecniky.objectiveVisual27"
"M45","papezskyLegat","papezskylegat","21","priprav_se_na_odchod_do_vlasskeho_dvora","PrepareToGoToItalianCourt","False","papezskyl_priprav_se_na_o_nf85","Prepare to leave for the Italian Court.","Připrav se na odchod do Vlašského dvora.","1","italstina_pro_zacatecniky.objectiveVisual13"
"M45","papezskyLegat","papezskylegat","22","povez_bohutovi_o_veliteli_strazi","ProgressAbortable","True","papezskyl_povez_bohutovi__TLqz","Tell Godwin about the guard commander.","Pověz Bohutovi o veliteli stráží.","1","bohuta_objective.objectiveVisual2"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","0","jdi_do_vlasskeho_dvora","Progress","False","prepadeni_jdi_do_vlasskeh_5aLL","Go to the Italian Court.","Jdi do Vlašského dvora.","1","h.bohuta__cesta_do_vlasskeho_dvora.objectiveVisual26"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","1","nakup_u_poulicnich_obchodniku","ProgressAbortable","True","prepadeni_nakup_si_u_poul_JE0Q","Buy from street traders.","Nakup u pouličních obchodníků.","1","h.bohuta__cesta_do_vlasskeho_dvora.cesta__hibernace.prodavaci.objectiveVisual32"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","2","nasleduj_jeronyma_naze_na_cirkevni_radu","Progress","False","prepadeni_nasleduj_jerony_AVhG","Follow Jerome Naaz to the Church Council.","Následuj Jeronýma Náze na církevní radu.","1","h.bohuta__vlassky_dvur.objectiveVisual5"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","3","pomoz_jindrovi","ProgressAbortable","True","prepadeni_pomoz_jindrovi_yy5G","Help Henry.","Pomoz Jindrovi.","1","h.bohuta__cirkevni_rada.objective_pjindrovi.objectiveVisual1"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","4","diskutuj_o_cirkevnim_sporu","DiscussionAboutCourt","False","prepadeni_diskutuj_o_cirk_iZCd","Discuss the church dispute.","Diskutuj o církevním sporu.","1","h.bohuta__cirkevni_rada.prozkoumani_situaci_s_teamy.objectiveVisual9"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","5","privolej_straze_na_radu","ProgressAbortable","True","prepadeni_privolej_straze_8Ek6","Call guards to the Council.","Přivolej stráže na radu.","1","h.bohuta__cirkevni_rada.objective_pjindrovi.objectiveVisual14"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","6","pozadej_o_vino","ProgressAbortable","True","prepadeni_pozadej_o_vino_dG2y","Ask for wine.","Požádej o víno.","1","h.bohuta__cirkevni_rada.objective_pjindrovi.objectiveVisual16"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","7","zavolej_si_mistra_kuchare","ProgressFailableAbortable","True","prepadeni_zavolej_si_mist_kcrK","Call for the cook.","Zavolej si mistra kuchaře.","1","h.bohuta__cirkevni_rada.objective_pjindrovi.objectiveVisual17"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","8","prones_zaverecnou_rec","Progress","False","prepadeni_prones_rec_8bS3","Give the closing speech.","Prones závěrečnou řeč.","1","h.bohuta__cirkevni_rada.objectiveVisual8"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","9","zneskodni_straze","Progress","False","prepadeni_zneskodni_straz_VIBq","Take out the guards.","Zneškodni stráže.","1","h.stealth.jindra__stealth_ve_vlasskem_dvore.straze_na_hradbach.objectiveVisual8"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","10","zkontroluj_brabanta","ProgressAbortable","False","prepadeni_zkontroluj_brab_uhiq","Check on Brabant.","Zkontroluj Brabanta.","1","h.stealth.jindra__stealth_ve_vlasskem_dvore.zkontroluj_brabanta_modul.objectiveVisual63"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","11","zajisti_zapadni_branu","GateGuards","False","prepadeni_zajisti_zapadni_Ttqm","Secure the west gate.","Zajisti západní bránu.","1","h.stealth.jindra__stealth_ve_vlasskem_dvore.straze_u_brany.objectiveVisual44"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","12","najdi_komara","Progress","False","prepadeni_najdi_komara_AnCv","Find Adder.","Najdi Komára.","1","h.stealth.jindra__stealth_ve_vlasskem_dvore.hledani_komara.objectiveVisual11"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","13","zachran_komara","Progress","False","prepadeni_zachran_komara_qhs2","Rescue Adder.","Zachraň Komára.","1","h.stealth.jindra__zachrana_komara.combat_venku.objectiveVisual3"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","14","promluv_si_s_komarem","Progress","False","prepadeni_jdi_s_komarem_d_FGa6","Talk to Adder.","Promluv si s Komárem.","1","h.stealth.jindra__propojeni_chodby.hledani_mista_propojeni.objectiveVisual4"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","15","najdi_spojeni_mezi_sklepenim_a_kryptou","Progress","False","prepadeni_najdi_spojeni_p_ATAj","Find the connection between the cellar and the crypt.","Najdi spojení mezi sklepením a kryptou.","1","h.stealth.jindra__propojeni_chodby.hledani_mista_propojeni.objectiveVisual35"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","16","osvobod_pany","Progress","False","prepadeni_osvobod_pany_cejj","Free the lords.","Osvoboď pány.","1","h.jindra__vlassky_dvur_ow.osvobozeni_panu.osvobozeni_objectiv.objectiveVisual60"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","17","promluv_si_se_zizkou_na_hradbach","Progress","False","prepadeni_promluv_si_s_zi_X1E9","Talk to Zizka on the walls.","Promluv si se Žižkou na hradbách.","1","h.jindra__vlassky_dvur_ow.zizka_a_hradby.objectiveVisual17"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","18","zdrz_utocniky_co_nejdele","Progress","False","prepadeni_bran_ustup_z_vl_RCOG","Hold off the attackers as long as you can.","Zdrž útočníky co nejdéle.","1","h.jindra__obrana_vlasskeho_dvora.objectiveVisual4"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","19","odraz_zebriky","ProgressAbortable","True","prepadeni_odraz_zebriky___LrU0","Fend off the ladders.","Odraž žebříky.","1","h.jindra__obrana_vlasskeho_dvora.boj_na_hradbach_vd.objectiveVisual13"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","20","bran_predhradi","Progress","False","prepadeni_bran_nadvori__p_TwXT","Defend the outer bailey.","Braň předhradí.","1","h.jindra__obrana_vlasskeho_dvora.boj_na_predhradi_vd.objectiveVisual4"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","21","dostan_se_do_ruthardky","Progress","False","prepadeni_dostan_se_do_ru_izKW","Get to Ruthard Palace.","Dostaň se do Ruthardky.","1","h.jindra__kryptou_do_ruthardky.objectiveVisual3"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","22","promluv_si_s_ptackem","ProgressAbortable","True","prepadeni_promluv_si_s_pt_Q3iK","Talk to Capon.","Promluv si s Ptáčkem.","1","h.jindra__kryptou_do_ruthardky.gp_krypta__metro.metro_1403.dialog_s_ptackem.objectiveVisual9"
